Date,Open,High,Low,Close,Adj Close,Volume
2021-01-29,0.304425,0.366745,0.287883,0.294674,0.294674,5357767876.0
2021-01-30,0.294144,0.35356,0.280146,0.324866,0.324866,3891286887.0
2021-01-31,0.324993,0.336867,0.297156,0.305702,0.305702,2305438899.0
2021-02-01,0.305749,0.35945,0.295178,0.321835,0.321835,3711837885.0
2021-02-02,0.321843,0.346097,0.317043,0.33662,0.33662,2229603871.0
2021-02-03,0.336899,0.34499,0.328767,0.342151,0.342151,1486186863.0
2021-02-04,0.342194,0.345249,0.313897,0.325229,0.325229,1554404275.0
2021-02-05,0.325139,0.357348,0.325063,0.349607,0.349607,2146857567.0
2021-02-06,0.349286,0.391802,0.336326,0.3763,0.3763,2538410914.0
2021-02-07,0.376046,0.416517,0.365365,0.383473,0.383473,5026694578.0
2021-02-08,0.383338,0.398869,0.372931,0.395606,0.395606,2542466582.0
2021-02-09,0.395263,0.400816,0.383601,0.396737,0.396737,1818075317.0
2021-02-10,0.396623,0.43856,0.383835,0.412419,0.412419,3501396594.0
2021-02-11,0.411791,0.464213,0.411791,0.452912,0.452912,3244799993.0
2021-02-12,0.4529,0.530949,0.440782,0.527843,0.527843,3705074297.0
2021-02-13,0.526854,0.600825,0.515171,0.559948,0.559948,5519338626.0
2021-02-14,0.560921,0.574094,0.49873,0.517644,0.517644,3078578193.0
2021-02-15,0.516416,0.537089,0.436805,0.493762,0.493762,3202896143.0
2021-02-16,0.493445,0.513889,0.472625,0.48661,0.48661,2101777439.0
2021-02-17,0.486527,0.507955,0.459225,0.497002,0.497002,1859433188.0
2021-02-18,0.496831,0.515467,0.486292,0.497508,0.497508,1663443587.0
2021-02-19,0.497597,0.5213,0.486387,0.513602,0.513602,1683567104.0
2021-02-20,0.513544,0.532082,0.467735,0.488006,0.488006,2152043635.0
2021-02-21,0.48737,0.508419,0.478347,0.498768,0.498768,1691495133.0
2021-02-22,0.498626,0.523043,0.399723,0.466957,0.466957,2952779389.0
2021-02-23,0.466542,0.466542,0.322049,0.38653,0.38653,2962479689.0
2021-02-24,0.386795,0.432824,0.370403,0.40724,0.40724,1862049592.0
2021-02-25,0.407084,0.425786,0.381269,0.381269,0.381269,1320643982.0
2021-02-26,0.382205,0.401098,0.357837,0.400678,0.400678,1387062138.0
2021-02-27,0.40102,0.470942,0.40102,0.441458,0.441458,2799346118.0
2021-02-28,0.441513,0.451634,0.386119,0.406651,0.406651,1888502990.0
2021-03-01,0.406942,0.435909,0.403503,0.430318,0.430318,1390709358.0
2021-03-02,0.430409,0.436545,0.399533,0.419565,0.419565,1167447987.0
2021-03-03,0.420124,0.438043,0.414655,0.422105,0.422105,1195050006.0
2021-03-04,0.421876,0.427286,0.404421,0.413222,0.413222,1067768373.0
2021-03-05,0.412792,0.412792,0.38826,0.40617,0.40617,839856756.0
2021-03-06,0.405861,0.408054,0.394103,0.40331,0.40331,680865154.0
2021-03-07,0.40336,0.421909,0.40336,0.412844,0.412844,796240412.0
2021-03-08,0.41299,0.420215,0.403189,0.417532,0.417532,857074336.0
2021-03-09,0.417489,0.433775,0.412946,0.43265,0.43265,1048814189.0
2021-03-10,0.43233,0.432621,0.407995,0.410769,0.410769,975485394.0
2021-03-11,0.410388,0.412951,0.397844,0.4059,0.4059,952021130.0
2021-03-12,0.406159,0.407849,0.382021,0.387871,0.387871,932051704.0
2021-03-13,0.387941,0.411789,0.37766,0.408264,0.408264,1078554244.0
2021-03-14,0.408054,0.40827,0.390867,0.391533,0.391533,788965241.0
2021-03-15,0.391378,0.398947,0.371128,0.385499,0.385499,979911106.0
2021-03-16,0.385337,0.410486,0.375692,0.395747,0.395747,1172225532.0
2021-03-17,0.395801,0.406407,0.388862,0.404744,0.404744,931660142.0
2021-03-18,0.404692,0.409544,0.387722,0.397609,0.397609,857862584.0
2021-03-19,0.397451,0.403751,0.391117,0.398328,0.398328,779831001.0
2021-03-20,0.398286,0.43922,0.396472,0.417488,0.417488,1573144660.0
2021-03-21,0.417621,0.425371,0.395432,0.404999,0.404999,1202061273.0
2021-03-22,0.404982,0.425933,0.396546,0.39674,0.39674,1398256291.0
2021-03-23,0.396633,0.411715,0.392164,0.400086,0.400086,1103779839.0
2021-03-24,0.399935,0.406021,0.360685,0.368639,0.368639,976328018.0
2021-03-25,0.3684,0.373741,0.350271,0.3659,0.3659,1066307446.0
2021-03-26,0.366,0.388926,0.36491,0.387505,0.387505,905696765.0
2021-03-27,0.38746,0.392437,0.375505,0.384722,0.384722,716032418.0
2021-03-28,0.384728,0.414434,0.381362,0.399341,0.399341,1322103231.0
2021-03-29,0.399779,0.412981,0.394829,0.407883,0.407883,932211824.0
2021-03-30,0.407803,0.415185,0.403324,0.405941,0.405941,883027112.0
2021-03-31,0.40591,0.412399,0.388911,0.410898,0.410898,1052641432.0
2021-04-01,0.411138,0.436558,0.4086,0.432512,0.432512,1465378533.0
2021-04-02,0.432389,0.472328,0.432389,0.446585,0.446585,2189259118.0
2021-04-03,0.44604,0.465448,0.417844,0.418054,0.418054,1617541085.0
2021-04-04,0.418045,0.442787,0.412271,0.437807,0.437807,1213059845.0
2021-04-05,0.437827,0.550972,0.433933,0.536367,0.536367,4476131328.0
2021-04-06,0.539074,0.581041,0.487475,0.542744,0.542744,4717764852.0
2021-04-07,0.543126,0.548016,0.457965,0.47328,0.47328,2697133800.0
2021-04-08,0.473695,0.50716,0.471223,0.506816,0.506816,1584288709.0
2021-04-09,0.507053,0.507053,0.478914,0.486387,0.486387,1072231147.0
2021-04-10,0.486935,0.593161,0.4833,0.561829,0.561829,3632750033.0
2021-04-11,0.562593,0.654936,0.556328,0.58881,0.58881,5784803709.0
2021-04-12,0.585272,0.606282,0.567617,0.590592,0.590592,2677108329.0
2021-04-13,0.590266,0.683775,0.577397,0.655356,0.655356,4359650544.0
2021-04-14,0.655471,0.689814,0.588875,0.636735,0.636735,3686360458.0
2021-04-15,0.636646,0.649466,0.615953,0.64104,0.64104,1884434890.0
2021-04-16,0.640499,0.65425,0.567647,0.613263,0.613263,2279497102.0
2021-04-17,0.611468,0.644146,0.595684,0.599255,0.599255,1747763981.0
2021-04-18,0.598581,0.605939,0.463715,0.544734,0.544734,2642964343.0
2021-04-19,0.545594,0.566025,0.493378,0.501234,0.501234,1896493046.0
2021-04-20,0.499658,0.529685,0.470132,0.52795,0.52795,1793260649.0
2021-04-21,0.529435,0.537815,0.485602,0.492088,0.492088,1483729152.0
2021-04-22,0.49062,0.512949,0.44653,0.450346,0.450346,1696917155.0
2021-04-23,0.450246,0.456459,0.366694,0.450892,0.450892,2437398588.0
2021-04-24,0.451023,0.460183,0.413715,0.425746,0.425746,1406030264.0
2021-04-25,0.425383,0.444662,0.401994,0.416438,0.416438,1131194565.0
2021-04-26,0.416658,0.486366,0.414844,0.48561,0.48561,1580164878.0
2021-04-27,0.486563,0.52212,0.476718,0.509479,0.509479,1554353642.0
2021-04-28,0.509858,0.521321,0.476058,0.497349,0.497349,1117111605.0
2021-04-29,0.497523,0.508478,0.477725,0.491797,0.491797,879179804.0
2021-04-30,0.491981,0.539698,0.485537,0.529526,0.529526,1485447208.0
2021-05-01,0.529514,0.539802,0.513592,0.539802,0.539802,1056846205.0
2021-05-02,0.540107,0.559811,0.514395,0.559492,0.559492,1396734702.0
2021-05-03,0.55555,0.573189,0.540592,0.552142,0.552142,1414103796.0
2021-05-04,0.551081,0.551081,0.497235,0.503323,0.503323,1615564898.0
2021-05-05,0.501947,0.603429,0.497103,0.603429,0.603429,2837953135.0
2021-05-06,0.605715,0.688806,0.597638,0.651032,0.651032,4880860756.0
2021-05-07,0.649812,0.687788,0.60575,0.630377,0.630377,3018476550.0
2021-05-08,0.630861,0.640806,0.605224,0.616551,0.616551,1673520774.0
2021-05-09,0.614915,0.633067,0.577509,0.628589,0.628589,2060435745.0
2021-05-10,0.627909,0.778104,0.615519,0.659579,0.659579,6716066186.0
2021-05-11,0.657429,0.73951,0.620578,0.729996,0.729996,4500602885.0
2021-05-12,0.733122,0.736246,0.588705,0.588705,0.588705,2788838782.0
2021-05-13,0.592693,0.660812,0.550611,0.644151,0.644151,3672409153.0
2021-05-14,0.649916,0.706339,0.637729,0.668042,0.668042,3235407543.0
2021-05-15,0.666113,0.740814,0.650728,0.676241,0.676241,4130301427.0
2021-05-16,0.681264,0.796471,0.663512,0.714302,0.714302,5094441207.0
2021-05-17,0.711321,0.711898,0.621145,0.645601,0.645601,3497099452.0
2021-05-18,0.642654,0.700613,0.635705,0.647115,0.647115,2692243772.0
2021-05-19,0.646868,0.656308,0.303509,0.450427,0.450427,4216540503.0
2021-05-20,0.445545,0.534172,0.401287,0.49759,0.49759,2728401423.0
2021-05-21,0.495837,0.511039,0.373221,0.419355,0.419355,2137903903.0
2021-05-22,0.419915,0.422053,0.367985,0.389953,0.389953,1654933818.0
2021-05-23,0.389778,0.402295,0.276153,0.367805,0.367805,2168248423.0
2021-05-24,0.365083,0.448125,0.360807,0.439702,0.439702,2433154244.0
2021-05-25,0.439683,0.459465,0.408748,0.428813,0.428813,1995356890.0
2021-05-26,0.430081,0.470972,0.421735,0.444674,0.444674,1739319175.0
2021-05-27,0.444636,0.447053,0.411575,0.418591,0.418591,1382884710.0
2021-05-28,0.420143,0.425856,0.364854,0.398792,0.398792,1567740989.0
2021-05-29,0.39934,0.408593,0.3447,0.367157,0.367157,1377823083.0
2021-05-30,0.367259,0.398601,0.347867,0.375688,0.375688,887569757.0
2021-05-31,0.374953,0.409863,0.365917,0.403407,0.403407,1054749322.0
2021-06-01,0.402653,0.447843,0.384707,0.41771,0.41771,1518957701.0
2021-06-02,0.418515,0.434792,0.406065,0.41901,0.41901,991387652.0
2021-06-03,0.419105,0.433926,0.413051,0.425343,0.425343,809908091.0
2021-06-04,0.425615,0.425615,0.370573,0.385039,0.385039,978141224.0
2021-06-05,0.385222,0.405817,0.366328,0.37538,0.37538,872412181.0
2021-06-06,0.375495,0.388732,0.372316,0.381255,0.381255,630132229.0
2021-06-07,0.381313,0.392183,0.344022,0.346232,0.346232,668258023.0
2021-06-08,0.346846,0.356228,0.311139,0.350567,0.350567,943710872.0
2021-06-09,0.349703,0.36454,0.32529,0.364291,0.364291,914569105.0
2021-06-10,0.365613,0.367092,0.332172,0.33921,0.33921,822163707.0
2021-06-11,0.33939,0.343038,0.315225,0.318661,0.318661,748666312.0
2021-06-12,0.318603,0.343686,0.300206,0.328297,0.328297,848257045.0
2021-06-13,0.328224,0.348299,0.311545,0.34473,0.34473,783830045.0
2021-06-14,0.344971,0.34932,0.328359,0.348302,0.348302,765281329.0
2021-06-15,0.344028,0.351376,0.330891,0.343814,0.343814,884436203.0
2021-06-16,0.334174,0.34199,0.3155,0.317373,0.317373,814399660.0
2021-06-17,0.317828,0.330104,0.311118,0.317561,0.317561,697753372.0
2021-06-18,0.317944,0.31864,0.285911,0.297656,0.297656,507029821.0
2021-06-19,0.297742,0.30687,0.289823,0.290799,0.290799,375747048.0
2021-06-20,0.290071,0.299392,0.270677,0.29763,0.29763,468555357.0
2021-06-21,0.297462,0.301937,0.235819,0.236667,0.236667,646879152.0
2021-06-22,0.236219,0.258689,0.200156,0.23463,0.23463,883152929.0
2021-06-23,0.23497,0.704031,0.225338,0.257175,0.257175,673254530.0
2021-06-24,0.255926,0.27319,0.243781,0.267769,0.267769,495390035.0
2021-06-25,0.268579,0.27397,0.241204,0.242594,0.242594,459649224.0
2021-06-26,0.241711,0.249309,0.229144,0.249309,0.249309,435631054.0
2021-06-27,0.24942,0.259067,0.239874,0.258648,0.258648,430864934.0
2021-06-28,0.259411,0.268897,0.256176,0.263508,0.263508,410516522.0
2021-06-29,0.263735,0.293466,0.262853,0.280818,0.280818,529269669.0
2021-06-30,0.282649,0.285719,0.266526,0.282978,0.282978,437817934.0
2021-07-01,0.283182,0.283182,0.260186,0.269746,0.269746,371285153.0
2021-07-02,0.269148,0.273359,0.252874,0.263427,0.263427,348779260.0
2021-07-03,0.263304,0.270331,0.25971,0.264324,0.264324,331006888.0
2021-07-04,0.264254,0.272314,0.259118,0.268128,0.268128,337619569.0
2021-07-05,0.268272,0.268272,0.2523,0.254456,0.254456,335924211.0
2021-07-06,0.253931,0.267757,0.253547,0.26019,0.26019,360426095.0
2021-07-07,0.260594,0.265708,0.256145,0.25694,0.25694,341283702.0
2021-07-08,0.257064,0.257643,0.239747,0.243421,0.243421,398257785.0
2021-07-09,0.242954,0.249652,0.233328,0.245802,0.245802,413022586.0
2021-07-10,0.245951,0.252553,0.239442,0.245317,0.245317,305321825.0
2021-07-11,0.245254,0.248489,0.240989,0.246157,0.246157,272218462.0
2021-07-12,0.24641,0.252465,0.236593,0.239254,0.239254,303323693.0
2021-07-13,0.238938,0.242646,0.228149,0.23274,0.23274,310476443.0
2021-07-14,0.232746,0.244883,0.219797,0.240116,0.240116,416234872.0
2021-07-15,0.24028,0.243502,0.226838,0.240983,0.240983,372008308.0
2021-07-16,0.240736,0.257509,0.233607,0.236423,0.236423,734377357.0
2021-07-17,0.235357,0.238282,0.228712,0.233002,0.233002,427315628.0
2021-07-18,0.233049,0.24059,0.228104,0.230738,0.230738,327137782.0
2021-07-19,0.230499,0.231672,0.211523,0.211523,0.211523,306686285.0
2021-07-20,0.211643,0.215566,0.199437,0.212394,0.212394,400269220.0
2021-07-21,0.212238,0.23004,0.207363,0.227836,0.227836,409219916.0
2021-07-22,0.228368,0.267759,0.224275,0.2636,0.2636,967644367.0
2021-07-23,0.263807,0.277003,0.249254,0.269459,0.269459,833096764.0
2021-07-24,0.268918,0.271963,0.261456,0.267686,0.267686,464576174.0
2021-07-25,0.26747,0.267565,0.254091,0.261742,0.261742,348760886.0
2021-07-26,0.261775,0.284114,0.257284,0.261479,0.261479,710940974.0
2021-07-27,0.260759,0.270025,0.251328,0.263124,0.263124,466181632.0
2021-07-28,0.263226,0.2811,0.258497,0.268934,0.268934,693920024.0
2021-07-29,0.269947,0.274951,0.262347,0.272297,0.272297,449501855.0
2021-07-30,0.272492,0.285035,0.263065,0.279421,0.279421,544526611.0
2021-07-31,0.279306,0.289676,0.273748,0.285697,0.285697,542423429.0
2021-08-01,0.284655,0.300413,0.27369,0.276177,0.276177,629418983.0
2021-08-02,0.275586,0.285768,0.269124,0.274609,0.274609,551800678.0
2021-08-03,0.274627,0.278863,0.265273,0.274168,0.274168,489501769.0
2021-08-04,0.27479,0.283897,0.265753,0.280368,0.280368,480114860.0
2021-08-05,0.280592,0.282296,0.266395,0.280418,0.280418,586814222.0
2021-08-06,0.280385,0.286107,0.274722,0.284749,0.284749,530329062.0
2021-08-07,0.285178,0.31078,0.282416,0.306259,0.306259,904795533.0
2021-08-08,0.307231,0.312946,0.285842,0.287336,0.287336,602492917.0
2021-08-09,0.287157,0.305335,0.280215,0.299188,0.299188,621594088.0
2021-08-10,0.29899,0.314401,0.295585,0.310017,0.310017,685222152.0
2021-08-11,0.310152,0.351798,0.309642,0.337858,0.337858,1181507981.0
2021-08-12,0.337935,0.352928,0.316031,0.327339,0.327339,1084259364.0
2021-08-13,0.32893,0.364897,0.324535,0.360085,0.360085,1043317676.0
2021-08-14,0.36005,0.399314,0.352816,0.395049,0.395049,1425323552.0
2021-08-15,0.395439,0.402988,0.370914,0.391609,0.391609,1219537031.0
2021-08-16,0.391027,0.409772,0.371984,0.373215,0.373215,1062173833.0
2021-08-17,0.372038,0.38371,0.340004,0.34165,0.34165,861963091.0
2021-08-18,0.34119,0.359227,0.327346,0.342858,0.342858,710374214.0
2021-08-19,0.342481,0.368058,0.33231,0.367096,0.367096,734464027.0
2021-08-20,0.366957,0.387311,0.360759,0.38529,0.38529,780181594.0
2021-08-21,0.385057,0.385057,0.36931,0.371779,0.371779,495958275.0
2021-08-22,0.37176,0.389024,0.362143,0.373109,0.373109,599795232.0
2021-08-23,0.372646,0.387066,0.370854,0.378704,0.378704,792003503.0
2021-08-24,0.379354,0.380475,0.350754,0.350754,0.350754,629936533.0
2021-08-25,0.350943,0.359705,0.342013,0.358504,0.358504,651572702.0
2021-08-26,0.359087,0.363135,0.331908,0.336314,0.336314,604899155.0
2021-08-27,0.335752,0.357219,0.32977,0.357219,0.357219,620642618.0
2021-08-28,0.357344,0.359833,0.343223,0.347854,0.347854,470959442.0
2021-08-29,0.34778,0.353388,0.341748,0.343741,0.343741,451759625.0
2021-08-30,0.343741,0.346049,0.329315,0.329315,0.329315,522192911.0
2021-08-31,0.329932,0.356158,0.327567,0.340768,0.340768,767428068.0
2021-09-01,0.340256,0.356113,0.336102,0.353844,0.353844,726573172.0
2021-09-02,0.353457,0.36735,0.352267,0.360593,0.360593,804429508.0
2021-09-03,0.35931,0.377419,0.351908,0.368903,0.368903,802448021.0
2021-09-04,0.368649,0.383885,0.365394,0.370301,0.370301,768620012.0
2021-09-05,0.370126,0.397583,0.368382,0.397391,0.397391,889265975.0
2021-09-06,0.397581,0.431129,0.389687,0.423432,0.423432,1749823011.0
2021-09-07,0.423898,0.42425,0.279658,0.334287,0.334287,2284432865.0
2021-09-08,0.334481,0.342957,0.306294,0.329539,0.329539,1406502025.0
2021-09-09,0.32957,0.34175,0.325471,0.332299,0.332299,885354438.0
2021-09-10,0.331932,0.358535,0.312115,0.317452,0.317452,1068237830.0
2021-09-11,0.317331,0.332558,0.316381,0.325279,0.325279,596034945.0
2021-09-12,0.325426,0.338584,0.3178,0.333156,0.333156,555343786.0
2021-09-13,0.333264,0.336402,0.310953,0.319279,0.319279,690888123.0
2021-09-14,0.318971,0.331089,0.31685,0.331089,0.331089,490880617.0
2021-09-15,0.331326,0.341956,0.327813,0.341475,0.341475,535007934.0
2021-09-16,0.341066,0.341814,0.324027,0.330612,0.330612,635824152.0
2021-09-17,0.331137,0.333092,0.31602,0.319551,0.319551,603626051.0
2021-09-18,0.31939,0.327892,0.315708,0.322502,0.322502,427858426.0
2021-09-19,0.322329,0.324854,0.31174,0.314183,0.314183,389059259.0
2021-09-20,0.314204,0.315143,0.271319,0.280928,0.280928,843972266.0
2021-09-21,0.282268,0.287318,0.26188,0.266322,0.266322,669120683.0
2021-09-22,0.266012,0.29365,0.261171,0.293306,0.293306,593808409.0
2021-09-23,0.293067,0.303221,0.289186,0.303221,0.303221,528205737.0
2021-09-24,0.30333,0.305785,0.270587,0.281742,0.281742,578996814.0
2021-09-25,0.281561,0.285902,0.271427,0.277578,0.277578,390119407.0
2021-09-26,0.2776,0.281496,0.261735,0.276165,0.276165,434181440.0
2021-09-27,0.276835,0.283459,0.265539,0.265834,0.265834,374654280.0
2021-09-28,0.265531,0.270299,0.255344,0.25674,0.25674,378922621.0
2021-09-29,0.256987,0.278718,0.255499,0.270254,0.270254,476652882.0
2021-09-30,0.270184,0.280592,0.268988,0.278811,0.278811,422507688.0
2021-10-01,0.27899,0.300492,0.27594,0.300391,0.300391,599166723.0
2021-10-02,0.300318,0.326407,0.292814,0.316975,0.316975,644767899.0
2021-10-03,0.316922,0.322711,0.311019,0.315097,0.315097,599415325.0
2021-10-04,0.314559,0.315333,0.296909,0.309655,0.309655,572515716.0
2021-10-05,0.310099,0.320525,0.308398,0.319084,0.319084,628491274.0
2021-10-06,0.319093,0.363944,0.30543,0.354442,0.354442,1089704496.0
2021-10-07,0.357692,0.368369,0.342294,0.344107,0.344107,1284965239.0
2021-10-08,0.343277,0.349404,0.334221,0.335812,0.335812,715075457.0
2021-10-09,0.335841,0.366708,0.333627,0.352869,0.352869,842513413.0
2021-10-10,0.352749,0.358004,0.330458,0.332517,0.332517,587185000.0
2021-10-11,0.332035,0.357117,0.326546,0.344556,0.344556,743253215.0
2021-10-12,0.345106,0.345106,0.320514,0.333141,0.333141,606576387.0
2021-10-13,0.332975,0.374239,0.331043,0.367663,0.367663,1315956487.0
2021-10-14,0.367756,0.382122,0.364969,0.369326,0.369326,884709082.0
2021-10-15,0.369504,0.372602,0.351815,0.361434,0.361434,892639353.0
2021-10-16,0.361253,0.419769,0.361253,0.396103,0.396103,1904544943.0
2021-10-17,0.396729,0.402478,0.366181,0.382657,0.382657,1055192827.0
2021-10-18,0.382928,0.394782,0.376933,0.379837,0.379837,900463495.0
2021-10-19,0.37973,0.383998,0.367635,0.373924,0.373924,561883914.0
2021-10-20,0.374031,0.391795,0.368571,0.390977,0.390977,773851701.0
2021-10-21,0.391744,0.397679,0.372468,0.372622,0.372622,872728684.0
2021-10-22,0.373404,0.380651,0.36641,0.372135,0.372135,580788689.0
2021-10-23,0.372146,0.378667,0.368621,0.378667,0.378667,435009216.0
2021-10-24,0.37832,0.38638,0.367339,0.372843,0.372843,553801827.0
2021-10-25,0.37255,0.386804,0.37134,0.386804,0.386804,526688249.0
2021-10-26,0.387836,0.387836,0.370007,0.373433,0.373433,555780297.0
2021-10-27,0.373172,0.375486,0.314517,0.330756,0.330756,994505737.0
2021-10-28,0.330741,0.348705,0.32625,0.342805,0.342805,848320375.0
2021-10-29,0.342729,0.362998,0.341086,0.361649,0.361649,643201164.0
2021-10-30,0.36157,0.365488,0.35174,0.358615,0.358615,616126735.0
2021-10-31,0.358736,0.388643,0.357427,0.372851,0.372851,1141283804.0
2021-11-01,0.372833,0.37566,0.358573,0.366552,0.366552,631127554.0
2021-11-02,0.366098,0.381927,0.36319,0.38182,0.38182,625727471.0
2021-11-03,0.382285,0.398508,0.37186,0.384967,0.384967,978825789.0
2021-11-04,0.385202,0.390194,0.365835,0.369684,0.369684,617166860.0
2021-11-05,0.369983,0.37372,0.359035,0.359996,0.359996,503402576.0
2021-11-06,0.359538,0.36441,0.350693,0.359171,0.359171,447494356.0
2021-11-07,0.359401,0.365977,0.357399,0.363434,0.363434,413751906.0
2021-11-08,0.363945,0.378787,0.363393,0.377614,0.377614,640416168.0
2021-11-09,0.378062,0.420443,0.37395,0.412149,0.412149,1338692934.0
2021-11-10,0.412551,0.44027,0.36743,0.385255,0.385255,1970017508.0
2021-11-11,0.384437,0.403029,0.376173,0.392075,0.392075,1026266028.0
2021-11-12,0.391524,0.39456,0.365287,0.379479,0.379479,775630899.0
2021-11-13,0.379381,0.382755,0.370843,0.378916,0.378916,493020779.0
2021-11-14,0.378716,0.382072,0.368117,0.377429,0.377429,464387096.0
2021-11-15,0.377497,0.393818,0.375112,0.375941,0.375941,667229793.0
2021-11-16,0.377537,0.377537,0.332718,0.344057,0.344057,948088990.0
2021-11-17,,,,,,
